262R,262 REVERE,Robusto,2R1,,8.99,14.00
262R,262 REVERE,Toro,2R2,,10.75,11.00
ACID,ACID,1400 cc,ac1,,15.75,0.00
ACID,ACID,Blondie Belicoso,ac4,,8.99,0.00
ACID,ACID,Blondie Mad,ac5,,8.99,0.00
ACID,ACID,Blue Conn Tin,ac6,,30.99,0.00
ACID,ACID,Cold Infusion,ac7,,12.25,0.00
ACID,ACID,DEADWOOD TIN,ac2,818578013724,42.99,1.00
ACID,ACID,Deep Dish,ac8,,13.99,0.00
ACID,ACID,Krush blue tin,ac12,876742000000,42.99,0.00
ACID,ACID,KRUSH MORADO,ac11,876742000031,42.99,1.00
ACID,ACID,krush Red tin,ac16,876742000024,42.99,4.00
ACID,ACID,Kuba Kuba,ac9,,18.99,0.00
ACID,ACID,Kuba Kuba,ac10,,11.99,0.00
ACID,ACID,OPEN,ac13,,18.99,0.00
ACID,ACID,OPEN,ac3,,21.99,0.00
ACID,ACID,TABAK DULCE CAFECITA,ac14,876742000802,42.99,4.00
ACID,ACID,Wafe,ac15,,6.75,0.00
ACME,ACME,66 Big Rig,acm3,,8.75,0.00
ACME,ACME,66 Tandem,acm4,,9.25,0.00
ACME,ACME,Premier Rob,acm1,,9.25,0.00
ACME,ACME,san Andres Toro,acm2,,10.50,0.00
AFUENTE,AFUENTE,858 mad,af2,843182100072,13.99,0.00
AFUENTE,AFUENTE,858 nat,af3,843182100096,15.99,20.00
AFUENTE,AFUENTE,858 nat 10 ct box,dr10,,159.99,6.00
AFUENTE,AFUENTE,858 ROSADO SUNGROWN,af4,843182100249,15.99,13.00
AFUENTE,AFUENTE,858 xc,af6,843182100218,15.99,18.00
AFUENTE,AFUENTE,af ashtray,af128,,59.99,4.00
AFUENTE,AFUENTE,AF ULITIMATE COLL BK,af13,,1882.50,1.00
AFUENTE,AFUENTE,ANEJO RESV 46 MAD,af105,,21.99,23.00
AFUENTE,AFUENTE,ANEJO RESV 50 MAD,af98,,22.99,21.00
AFUENTE,AFUENTE,ANEJO RESV 55 MAD,af112,,27.99,20.00
AFUENTE,AFUENTE,ANEJO RESV 60 MAD,af19,,25.99,25.00
AFUENTE,AFUENTE,ANEJO RESV 888 MAD,af5,,23.99,0.00
AFUENTE,AFUENTE,anejo shark 77 mad,af114,,25.99,0.00
AFUENTE,AFUENTE,angel share rdc tin,af 102,,109.99,0.00
AFUENTE,AFUENTE,canones mad,af16,,17.99,29.00
AFUENTE,AFUENTE,canones nat,af17,,20.99,51.00
AFUENTE,AFUENTE,carlito santa,af75,,30.00,1.00
AFUENTE,AFUENTE,carlos personal resv 5 ct. box,af124,,275.00,3.00
AFUENTE,AFUENTE,casa cub dbl tres,af22,843182120315,17.99,-12.00
AFUENTE,AFUENTE,casa cuba dbl cuatro,af38,,20.99,60.00
AFUENTE,AFUENTE,casa cuba dbl dos,af130,,20.99,18.00
AFUENTE,AFUENTE,casa cuba dbl seis,af23,,22.99,120.00
AFUENTE,AFUENTE,casa cuba dbl sinco,af7,,18.99,2.00
AFUENTE,AFUENTE,casa cuba divine insp,af21,,18.99,0.00
AFUENTE,AFUENTE,casa fuente 807 mad,af10,,32.99,5.00
AFUENTE,AFUENTE,CB DB BL CUTTER BOX,af11,,220.00,3.00
AFUENTE,AFUENTE,chat cuban beli sg,af113,843182100485,16.99,21.00
AFUENTE,AFUENTE,chat fue king T,af89,,23.99,6.00
AFUENTE,AFUENTE,chat fuente pyramid,af1,,18.99,6.00
AFUENTE,AFUENTE,chateau fuente mad,af24,843182100577,13.99,133.00
AFUENTE,AFUENTE,chateau fuente sg,af64,,27.99,79.00
AFUENTE,AFUENTE,chateau nat,af25,843182100607,16.99,29.00
AFUENTE,AFUENTE,chateau sungrown,af29,,13.99,-20.00
AFUENTE,AFUENTE,church sel doro,af118,,14.99,1.00
AFUENTE,AFUENTE,cra 2023 10pk,af111,,210.00,2.00
AFUENTE,AFUENTE,CRA pk/single,af117,,29.99,3.00
AFUENTE,AFUENTE,Cubanitos tin 10 ct,af30,843182101048,54.99,33.00
AFUENTE,AFUENTE,Cubanitos tin 10 ct,af30,843182103592,54.99,33.00
AFUENTE,AFUENTE,curly head deluxe mad,af122,,7.99,75.00
AFUENTE,AFUENTE,curly head deluxe nat,af18,,7.99,22.00
AFUENTE,AFUENTE,curly head mad,af9,,8.99,0.00
AFUENTE,AFUENTE,dbl chateau fue mad,af42,843182101307,16.99,17.00
AFUENTE,AFUENTE,dbl chateau fue nat,af43,843182101338,16.99,23.00
AFUENTE,AFUENTE,dbl chateau sg,af44,,16.99,0.00
AFUENTE,AFUENTE,don carlos dbl rob,af34,,22.99,28.00
AFUENTE,AFUENTE,don carlos no 2,af36,843182121626,27.99,96.00
AFUENTE,AFUENTE,don carlos no 3,af119,843182121688,24.99,70.00
AFUENTE,AFUENTE,don carlos no 4,af45,783465783,25.99,38.00
AFUENTE,AFUENTE,don carlos president reserve,af37,843182121824,32.99,13.00
AFUENTE,AFUENTE,don carlos presidente,af39,843182121862,24.99,48.00
AFUENTE,AFUENTE,don carlos rob,af101,843182121916,19.99,27.00
AFUENTE,AFUENTE,el baton beli,af8,076622089457,15.99,81.00
AFUENTE,AFUENTE,el baton dbl tor,af12,076622089204,14.99,65.00
AFUENTE,AFUENTE,el baton dbl torp,af31,076622089105,13.99,66.00
AFUENTE,AFUENTE,el baton rob,af88,076622089303,12.99,46.00
AFUENTE,AFUENTE,exquisitos mad,af104,,7.99,0.00
AFUENTE,AFUENTE,exquisitos sg,af125,,7.99,67.00
AFUENTE,AFUENTE,eye of bull 5 ct. box,af127,,250.00,4.00
AFUENTE,AFUENTE,eye of shark,af35,,34.99,20.00
AFUENTE,AFUENTE,eye of shark 5 ct. box,af120,,250.00,6.00
AFUENTE,AFUENTE,eye of the bull,af107,843182122111,22.99,0.00
AFUENTE,AFUENTE,FFOX 25 ANN HUMIDOR,af131,,500.00,1.00
AFUENTE,AFUENTE,FFOX 25 ANNIVERSARY,af83,,97.99,20.00
AFUENTE,AFUENTE,ffox angels share perf x tin,af97,,42.99,0.00
AFUENTE,AFUENTE,ffox dog bowl med,af33,,79.99,2.00
AFUENTE,AFUENTE,ffox DUBAI SOL D AMOR,af109,,21.99,20.00
AFUENTE,AFUENTE,FFOX DUBAI VIENTO AMOR,af14,,67.50,20.00
AFUENTE,AFUENTE,FFOX EL TRECE MAGISTRAL,af84,,54.00,0.00
AFUENTE,AFUENTE,FFOX FOR X DESEOS AMOR,af103,,47.99,20.00
AFUENTE,AFUENTE,ffox forb x amor sensual,af20,,56.99,20.00
AFUENTE,AFUENTE,ffox forbidden x pasion amor,dr17,,51.99,20.00
AFUENTE,AFUENTE,ffox fuente story ashtray,af96,,699.99,1.00
AFUENTE,AFUENTE,FFOX GOD WHISPER,af116,,49.99,20.00
AFUENTE,AFUENTE,ffox oro osc belicoso,af123,,28.99,40.00
AFUENTE,AFUENTE,FFOX PERF X TIN,af110,,102.09,-2.00
AFUENTE,AFUENTE,hands of time expresso cup,af102,,45.00,1.00
AFUENTE,AFUENTE,hemi best sell mad,af52,843182122319,15.99,4.00
AFUENTE,AFUENTE,hemi best sell nat,af53,,15.99,2.00
AFUENTE,AFUENTE,hemi between line,af55,843182122357,31.99,1.00
AFUENTE,AFUENTE,hemi classic nat,af54,,22.99,38.00
AFUENTE,AFUENTE,HEMI CLASSIC SG,af59,,20.99,14.00
AFUENTE,AFUENTE,hemi mad masterpiece,af56,,30.99,7.00
AFUENTE,AFUENTE,hemi short story mad,af132,843182122517,14.99,0.00
AFUENTE,AFUENTE,HEMI SHORT STORY NAT,af57,843182122548,14.99,63.00
AFUENTE,AFUENTE,hemi sign nat,af106,,21.50,61.00
AFUENTE,AFUENTE,hemi signature mad,af60,843182122630,18.99,27.00
AFUENTE,AFUENTE,hemi signature sg,af115,843182122708,19.99,28.00
AFUENTE,AFUENTE,hemi work art mad,af61,7893465787,21.99,76.00
AFUENTE,AFUENTE,hemi work art mad,af61,843182122746,21.99,76.00
AFUENTE,AFUENTE,hemi work art nat,af62,843182122760,21.99,88.00
AFUENTE,AFUENTE,king b sungrown,af66,843182100508,19.99,47.00
AFUENTE,AFUENTE,king T nat tubo,af28,,21.99,-1.00
AFUENTE,AFUENTE,king T tubo rosado,af27,,21.99,1.00
AFUENTE,AFUENTE,open to use,af79,,23.99,0.00
AFUENTE,AFUENTE,opus x big papo,af 100,,20.75,0.00
AFUENTE,AFUENTE,opus X perfection 888,af78,,28.99,-1.00
AFUENTE,AFUENTE,opus x rob,af 101,,24.25,0.00
AFUENTE,AFUENTE,opus X SUPER BELI,af134,,40.99,29.00
AFUENTE,AFUENTE,opusX,af76,,0.00,0.00
AFUENTE,AFUENTE,opusX beli,af67,,23.99,0.00
AFUENTE,AFUENTE,opusX dbl cor,af69,,37.99,32.00
AFUENTE,AFUENTE,opusX fue fue,af70,,25.99,29.00
AFUENTE,AFUENTE,opusX perf no 4 oro,af74,,45.99,22.00
AFUENTE,AFUENTE,opusX perf no 5,af73,,23.99,11.00
AFUENTE,AFUENTE,opusX perfection tin,af77,,122.00,0.00
AFUENTE,AFUENTE,opusX Petite Lanc,af121,,26.99,32.00
AFUENTE,AFUENTE,opusX Res D Chat,af71,,32.99,0.00
AFUENTE,AFUENTE,opusX rob,af72,,31.99,0.00
AFUENTE,AFUENTE,opux x rob,af81,,19.25,0.00
AFUENTE,AFUENTE,queen b sungrown,af85,843182100645,19.99,41.00
AFUENTE,AFUENTE,RARE PINK CUTTER,af15,,205.00,2.00
AFUENTE,AFUENTE,RARE PINK SHORT STORY,af108,,16.99,60.00
AFUENTE,AFUENTE,RARE PINK WORK ART,af82,,22.99,0.00
AFUENTE,AFUENTE,rosado r44,af87,843182123255,14.25,64.00
AFUENTE,AFUENTE,rosado r52,af99,843182123286,15.99,2.00
AFUENTE,AFUENTE,ROSADO R54,af100,,18.99,13.00
AFUENTE,AFUENTE,rosado r56,af90,,16.99,33.00
AFUENTE,AFUENTE,rosado r58,af91,,16.99,15.00
AFUENTE,AFUENTE,ROSADO SUPER 60,af92,843182123415,23.99,112.00
AFUENTE,AFUENTE,rothchild mad,af93,,12.99,24.00
AFUENTE,AFUENTE,rothchild nat,af94,,12.99,22.00
AFUENTE,AFUENTE,royal salute nat sg,af126,,18.99,0.00
AFUENTE,AFUENTE,story coffee mug,af26,,40.00,0.00
AFUENTE,AFUENTE,unname reserva,af133,,24.99,52.00
AFUENTE,AFUENTE,untold story,af65,,21.50,25.00
AFUENTE,AFUENTE,WHERE IS CARLITO PINK,af80,,35.00,0.00
AFUENTE,AFUENTE,Xtrm hol coll 2020,af129,,199.99,2.00
AGANORSA,AGANORSA,ANN TORO CORO,FON12,7427025678329,24.99,1.00
AGANORSA,AGANORSA,ANN toro ct bp,fon11,,24.99,0.00
AGANORSA,AGANORSA,ANN TORO MAD BP,FON13,7427025678732,24.99,5.00
AGANORSA,AGANORSA,JFR 770,fon7,7426824777349,16.99,13.00
AGANORSA,AGANORSA,JFR CONN TITAN 60,FON9,7426824782398,13.99,0.00
AGANORSA,AGANORSA,JFR MAD TITAN 60,FON8,7426824777370,14.99,5.00
AGANORSA,AGANORSA,JFR rob,fon6,,11.99,10.00
AGANORSA,AGANORSA,LUNATIC 8X80 HAB,FON15,7426824777509,18.99,0.00
AGANORSA,AGANORSA,LUNATIC 8X80 MAD,FON14,7426824777264,19.99,19.00
AGANORSA,AGANORSA,rare leaf toro mad,fon10,7427025678275,22.99,0.00
ALECB,ALEC BRADLEY,american gordo,ab1,,7.99,0.00
ALECB,ALEC BRADLEY,american rob,ab2,,6.50,0.00
ALECB,ALEC BRADLEY,blk market church,ab3,,9.50,0.00
ALECB,ALEC BRADLEY,blk market toro,ab25,,10.25,0.00
ALECB,ALEC BRADLEY,coyol beli,ab4,,10.75,10.00
ALECB,ALEC BRADLEY,coyol gordo,ab5,,10.99,0.00
ALECB,ALEC BRADLEY,coyol rob,ab6,,9.25,17.00
ALECB,ALEC BRADLEY,fam blend d3,ab7,815337010451,8.99,4.00
ALECB,ALEC BRADLEY,mundial no5,ab12,,14.99,0.00
ALECB,ALEC BRADLEY,Mundial TAA,ab26,,26.99,0.00
ALECB,ALEC BRADLEY,mundial4,ab9,,5.99,59.00
ALECB,ALEC BRADLEY,mundial5 2nds,ab10,,6.99,15.00
ALECB,ALEC BRADLEY,mundial7,ab11,,7.99,0.00
ALECB,ALEC BRADLEY,mundial8,ab8,,8.99,16.00
ALECB,ALEC BRADLEY,nica puro toro,ab13,,8.99,0.00
ALECB,ALEC BRADLEY,prensado rob,ab15,,11.99,0.00
ALECB,ALEC BRADLEY,prensado toro,ab14,,15.25,0.00
ALECB,ALEC BRADLEY,prensado torpedo,ab16,,15.25,0.00
ALECB,ALEC BRADLEY,raices cub rob,ab17,,11.00,51.00
ALECB,ALEC BRADLEY,raices cub toro,ab18,,11.99,11.00
ALECB,ALEC BRADLEY,sungrown churchill,ab20,,6.50,0.00
ALECB,ALEC BRADLEY,tempus centuria,ab21,,11.99,0.00
ALECB,ALEC BRADLEY,tempus medius6,ab23,,10.50,3.00
ALECB,ALEC BRADLEY,tempus terra nova,ab24,,10.75,6.00
AMERS,AMERICAN SPIRIT,blue,am1,,11.00,0.00
AMERS,AMERICAN SPIRIT,green,am2,,11.00,0.00
AMERS,AMERICAN SPIRIT,green full bod,am7,,11.00,0.00
AMERS,AMERICAN SPIRIT,green mellow,am6,,11.00,0.00
AMERS,AMERICAN SPIRIT,orange,am3,,11.00,0.00
AMERS,AMERICAN SPIRIT,yellow,am4,,11.00,0.00
AR,AGINGROOM,mad quatro 54x6,ag2,,20.99,0.00
AR,AGINGROOM,quatro vibrato 54x6,ag1,811438024519,18.99,0.00
ASHTON,ASHTON,cigarello Conn,as2,,17.75,0.00
ASHTON,ASHTON,cigarillos,as1,,16.75,0.00
ASHTON,ASHTON,esg 20,as5,,36.99,0.00
ASHTON,ASHTON,esg 23,as4,,36.99,0.00
ASHTON,ASHTON,senoritas,as3,,15.99,0.00
ASHTON,ASHTON,vsg enchant,as 6,,23.99,0.00
ASYLUM,ASYLUM13,50x5,asy1,854185004236,10.99,9.00
ASYLUM,ASYLUM13,52x6,asy2,855290006405,12.99,27.00
ASYLUM,ASYLUM13,60 x 6,asy3,,14.99,0.00
ASYLUM,ASYLUM13,70x7,asy4,,9.75,0.00
ASYLUM,ASYLUM13,80x8,asy5,,12.50,0.00
AVO,AVO,class 10puritos,av1,,27.99,0.00
AVO,AVO,class no 9,av6,,10.99,0.00
AVO,AVO,class no3,av4,,14.50,0.00
AVO,AVO,class piramid,av7,,15.99,0.00
AVO,AVO,class rob tub,av9,,12.50,0.00
AVO,AVO,class robusto,av8,,11.75,0.00
AVO,AVO,classic mad no 2,av3,7623500425727,23.25,20.00
AVO,AVO,classic no 6,av25,,24.99,0.00
AVO,AVO,classic no2,av2,,13.25,0.00
AVO,AVO,core toro selectioin ce,av5,,43.25,6.00
AVO,AVO,domaine 10pur,av14,,32.75,0.00
AVO,AVO,domaine 30,av10,,12.99,0.00
AVO,AVO,domaine 40,av11,,15.75,0.00
AVO,AVO,domaine 50,av12,,15.99,0.00
AVO,AVO,domaine 70,av28,,19.75,0.00
AVO,AVO,domaine toro tubo 70,av13,,21.50,0.00
AVO,AVO,herit rob,av15,,11.25,0.00
AVO,AVO,herit short rob,av16,,10.25,0.00
AVO,AVO,herit spec toro,av17,7623500244670,25.99,19.00
AVO,AVO,herit toro,av18,,19.99,0.00
AVO,AVO,open,av22,,25.99,0.00
AVO,AVO,sign sml corona,av19,,11.99,0.00
AVO,AVO,synchro rob,av20,7623500244595,12.25,0.00
AVO,AVO,synchro spe toro,av21,,14.75,0.00
AVO,AVO,synchro toro tub,av23,,25.00,0.00
AVO,AVO,xo legato toro,av24,7623500244526,24.99,0.00
AVO,AVO,xo noturno tub,av26,,12.75,0.00
AVO,AVO,xo preludo,av27,,11.99,0.00
BHOUSE,BRICKHOUSE,BH mad rob,bh6,,13.99,1.00
BHOUSE,BRICKHOUSE,BH mad toro,bh7,,14.99,23.00
BHOUSE,BRICKHOUSE,BH nat church,bh5,,15.99,38.00
BHOUSE,BRICKHOUSE,BH nat rob,bh11,,13.99,1.00
BHOUSE,BRICKHOUSE,BH nat toro,bh12,,14.99,11.00
BHOUSE,BRICKHOUSE,BH TORO  SAMPLER,af32,,47.99,2.00
BHOUSE,BRICKHOUSE,brick perla 6 x 60 samp,bh14,,54.99,0.00
BHOUSE,BRICKHOUSE,dbl conn church,bh4,076622025011,15.99,7.00
BHOUSE,BRICKHOUSE,dbl conn rob,bh2,,10.99,0.00
BHOUSE,BRICKHOUSE,dbl conn toro,bh3,076622025219,14.99,48.00
BHOUSE,BRICKHOUSE,mighty dbl conn,bh9,076622025417,16.99,2.00
BHOUSE,BRICKHOUSE,mighty mad,bh10,076622025455,16.99,60.00
BHOUSE,BRICKHOUSE,mighty nat,bh8,076622025400,16.99,20.00
BHOUSE,BRICKHOUSE,open to use,bh1,,12.99,0.00
BHOUSE,BRICKHOUSE,traveler tubo,bh13,,15.99,20.00
BLOODLIN,BLOODLINE,blonde big toro,bl1,,13.75,48.00
BLOODLIN,BLOODLINE,blonde churchill,bl2,,12.50,3.00
BLOODLIN,BLOODLINE,blonde corona,bl3,,10.99,10.00
BLOODLIN,BLOODLINE,blonde petit lancero,bl4,,12.50,38.00
BLOODLIN,BLOODLINE,blonde rob,bl7,,11.25,51.00
BLOODLIN,BLOODLINE,blonde stemma,bl5,,11.99,3.00
BLOODLIN,BLOODLINE,blonde toro,bl6,,11.99,45.00
BLOODLIN,BLOODLINE,brunete petit lancero,bl8,,10.75,60.00
BLOODLIN,BLOODLINE,brunete progency,bl9,,11.25,59.00
BLOODLIN,BLOODLINE,brunete rob,bl10,,10.75,56.00
BLOODLIN,BLOODLINE,brunete toro,bl11,,12.50,20.00
BLOODLIN,BLOODLINE,brunete toro grande,bl12,,11.00,40.00
BLOODLIN,BLOODLINE,habano gordito,bl13,,12.50,57.00
BLOODLIN,BLOODLINE,habano progency,bl14,,12.50,60.00
BLOODLIN,BLOODLINE,habano rob,bl15,,11.25,13.00
BLOODLIN,BLOODLINE,habano stemma,bl16,,11.75,82.00
BLOODLIN,BLOODLINE,habano stock,bl17,,13.75,54.00
BLOODLIN,BLOODLINE,habano vestige,bl18,,12.50,67.00
BREW,BREW,black stout gig mad,br1,,10.50,12.00
BREW,BREW,blk stout toro mad,br2,,9.99,18.00
BREW,BREW,molten rock 60,br3,,10.25,22.00
BREW,BREW,molten rock lancero,br4,,9.99,21.00
BREW,BREW,molten rock toro,br5,,9.99,21.00
BREW,BREW,wht powder 60,br6,,10.99,19.00
BREW,BREW,wht powder rob,br7,,9.25,16.00
BREW,BREW,wht powder toro,br8,,9.25,7.00
CAFERN,CASA FERNANDEZ,58 toro,cf1,,11.25,0.00
CAFERN,CASA FERNANDEZ,arsenio rob,cf3,,8.50,0.00
CAFERN,CASA FERNANDEZ,mad rob,cf2,,8.50,0.00
CAMACHO,CAMACHO,cetros nat,cm1,,13.25,6.00
CAMACHO,CAMACHO,corojo corona,cm2,,8.50,5.00
CAMACHO,CAMACHO,corojo fig,cm3,,11.25,0.00
CAMACHO,CAMACHO,corojo toro,cm4,,10.25,0.00
CAMACHO,CAMACHO,criollo gigante,cm5,,10.25,0.00
CAMACHO,CAMACHO,figurado nat,cm7,,13.99,0.00
CAMACHO,CAMACHO,liberty 2008,cm6,7623500175783,35.99,17.00
CAMACHO,CAMACHO,monarca candela corojo,cm10,,8.50,0.00
CAMACHO,CAMACHO,nacionales corona,cm11,,9.00,0.00
CAMACHO,CAMACHO,OPEN,cm9,,14.25,0.00
CAMACHO,CAMACHO,open,cm13,,0.00,0.00
CAMACHO,CAMACHO,perfecto no 1,cm8,,12.99,2.00
CAMACHO,CAMACHO,triple mad rob,cm12,,13.25,0.00
CAO,CAO,annv church,ca17,,10.25,0.00
CAO,CAO,annv roth,ca16,,9.25,0.00
CAO,CAO,bella van tin,fla2,,23.75,0.00
CAO,CAO,bella vanilla cor,ca1,,6.50,0.00
CAO,CAO,brazilia mini cig,fla6,,19.99,0.00
CAO,CAO,brz gol,ca5,,9.75,0.00
CAO,CAO,cao cher bom tin,fla4,,23.75,0.00
CAO,CAO,cao gold honey tin,fla7,,23.75,0.00
CAO,CAO,cao karma spl tin,fla8,,23.75,0.00
CAO,CAO,caramel joe tin,fla3,652125107913,23.75,0.00
CAO,CAO,eileen dream tin,fla5,,23.75,0.00
CAO,CAO,extreme church,ca6,,9.99,9.00
CAO,CAO,extreme toro,ca7,,9.50,0.00
CAO,CAO,five cariovas,ca8,,19.99,0.00
CAO,CAO,flathead big block,ca9,,12.75,0.00
CAO,CAO,flathead camshaft,ca10,,9.99,0.00
CAO,CAO,flathead carb,ca11,,10.99,0.00
CAO,CAO,gold honey corona,ca12,,7.50,0.00
CAO,CAO,italia gondola,ca14,,13.99,1.00
CAO,CAO,italia piazza 60,ca15,,11.75,1.00
CAO,CAO,L'anniv rob,ca18,,11.25,19.00
CAO,CAO,large humidor,ca2,,300.00,0.00
CAO,CAO,lx2 rob,ca22,,8.75,5.00
CAO,CAO,moontrance cor,ca23,,7.50,0.00
CAO,CAO,moontrance rob,ca24,,7.50,0.00
CAO,CAO,moontrance tin,fla9,,23.75,0.00
CAO,CAO,mx2 gordo,ca25,,11.25,0.00
CAO,CAO,traviata divinos,ca19,,11.99,0.00
CAO,CAO,traviata int,ca3,652125018219,13.99,14.00
CAO,CAO,traviata radiante,ca21,652125018110,12.99,16.00
CASAMAG,CASA MAGNA,churchill,cas1,,9.75,2.00
CASAMAG,CASA MAGNA,cigaritos,cas2,,6.75,0.00
CASAMAG,CASA MAGNA,colorado beli,cas4,,9.50,0.00
CASAMAG,CASA MAGNA,colorado diadema,cas5,,10.50,4.00
CASAMAG,CASA MAGNA,sampler,cas6,,19.99,1.00
CASAMIRA,CASA MIRANDA,chapter 1 rob,cam1,,12.50,0.00
CASAMIRA,CASA MIRANDA,chapter 1 toro,cam2,,12.75,0.00
CASAMIRA,CASA MIRANDA,chapter 1 torpedo,cam3,,13.75,33.00
CHAROAK,CHARTER OAK,charteroak lonsdale,cd1,,7.99,0.00
CHAROAK,CHARTER OAK,charteroak toro,cd3,,8.25,0.00
CHAROAK,CHARTER OAK,se foundation cigars,cd9,,12.99,0.00
CHAROAK,CHARTER OAK,see founadation cigars,cd8,,9.99,0.00
CHAROAK,CHARTER OAK,see foundation cigars,cd4,,7.99,0.00
CHAROAK,CHARTER OAK,see foundation cigars,cd5,,12.99,0.00
CHAROAK,CHARTER OAK,see foundation cigars,cd10,,13.99,0.00
CIGARETE,CIGARETTES,camel blue,cig2,,11.00,0.00
CIGARETE,CIGARETTES,camel crush,cig3,,11.00,0.00
CIGARETE,CIGARETTES,camel filters,cig4,,11.00,0.00
CIGARETE,CIGARETTES,camel wides,cig5,,11.00,0.00
CIGARETE,CIGARETTES,cigarillos vanilla,cig7,,16.99,0.00
CIGARETE,CIGARETTES,djarum cherry,cig11,751667067553,10.99,0.00
CIGARETE,CIGARETTES,djarum menthol,cig12,,10.99,0.00
CIGARETE,CIGARETTES,djarum mild,cig14,,10.99,0.00
CIGARETE,CIGARETTES,djarum special,cig15,,10.99,0.00
CIGARETE,CIGARETTES,djarum vanilla,cig13,,10.99,0.00
CIGARETE,CIGARETTES,djarum woodtip,cig48,,10.99,0.00
CIGARETE,CIGARETTES,dreams cherry,cig16,,10.99,0.00
CIGARETE,CIGARETTES,dreams vanilla,cig18,,10.99,0.00
CIGARETE,CIGARETTES,ESCO blue rasp lemon,cig17,,14.99,7.00
CIGARETE,CIGARETTES,gummed zig zag,cig1,,0.99,0.00
CIGARETE,CIGARETTES,habana real 20mini,cig20,699625000016,8.99,7.00
CIGARETE,CIGARETTES,humid 30g gel pack,cig21,,4.99,2.00
CIGARETE,CIGARETTES,humid 60g gel pack,cig22,,7.99,0.00
CIGARETE,CIGARETTES,malboro gold pack,cig25,,11.00,0.00
CIGARETE,CIGARETTES,malrboro gld,cig47,,11.00,0.00
CIGARETE,CIGARETTES,marlboro gold pack 100,cig26,,11.00,0.00
CIGARETE,CIGARETTES,marlboro gold spe bln 100,cig27,,11.00,0.00
CIGARETE,CIGARETTES,marlboro no27,cig28,,11.00,0.00
CIGARETE,CIGARETTES,marlboro red,cig29,,11.00,0.00
CIGARETE,CIGARETTES,marlboro red 100,cig30,,11.00,0.00
CIGARETE,CIGARETTES,marlboro silber pack,cig32,,11.00,0.00
CIGARETE,CIGARETTES,marlboro silver 100,cig33,,11.00,0.00
CIGARETE,CIGARETTES,meharis 20cig Brz,cig34,8710622515005,21.50,1.00
CIGARETE,CIGARETTES,meharis 20cig Ecuador,cig35,8710622511656,21.50,2.00
CIGARETE,CIGARETTES,meharis 20cig Ecuador,cig35,8710622514701,21.50,2.00
CIGARETE,CIGARETTES,meharis 20cig java,cig36,,21.50,3.00
CIGARETE,CIGARETTES,raw roll caddy,cig6,,12.99,7.00
CIGARETE,CIGARETTES,sancho pan matadors tin,cig51,,14.99,2.00
CIGARETE,CIGARETTES,toscanello caffe,cig39,8059145100801,16.99,3.00
CIGARETE,CIGARETTES,toscanello grape,cig50,8059145103710,16.99,4.00
CIGARETE,CIGARETTES,toscanello mini,cig40,,16.99,0.00
CIGARETE,CIGARETTES,toscanello vanilla,cig49,8059145100849,16.99,2.00
CIGARETE,CIGARETTES,toscano antico 5cig,cig41,8059145100665,25.00,0.00
CIGARETE,CIGARETTES,toscano classico 5,cig42,,25.00,1.00
CIGARETE,CIGARETTES,turkish export tobacco,cig43,761073242314,12.99,1.00
CIGARETE,CIGARETTES,zancho pan cord,cig37,,4.25,0.00
CIGARETE,CIGARETTES,zig zag,cig46,,0.99,0.00
CIGDEAL,CIG DEALS,cafe creme arome,cd17,,12.50,0.00
CIGDEAL,CIG DEALS,cafe creme blue,cd15,,12.50,0.00
CIGDEAL,CIG DEALS,cafe creme original,cd16,,12.50,0.00
CIGDEAL,CIG DEALS,don tomas 10coronitas,cd12,,14.99,0.00
CLE,CLE,40 corona,cle1,,7.99,0.00
CLE,CLE,azabache 5x50,cle2,,8.75,0.00
CLE,CLE,azabache 60,cle4,,11.25,0.00
CLE,CLE,azabache 6x54,cle3,,9.99,0.00
CORNEL,CORNEL ANTHONY,daddy mac gordo,cor1,,13.75,0.00
CORNEL,CORNEL ANTHONY,daddy mac rob,cor2,,11.25,13.00
CORNEL,CORNEL ANTHONY,daddy mac toro,cor3,,12.50,15.00
CROWNHEA,CROWN HEADS,angels anvil toro,chead1,,13.25,8.00
CUBCRU,CUBATU CRU,aperitif conn gordo,cuba1,,13.75,18.00
CUBCRU,CUBATU CRU,digestif mad gordo,cuba2,,13.75,20.00
CUBO,CUBO,mad gordo toro,cubo1,858128006202,13.99,95.00
CUBO,CUBO,mad rob,cubo2,,7.99,2.00
CUBREAL,CUBANA REAL,conn 60,cub3,,5.99,60.00
CUBREAL,CUBANA REAL,Conn dbl corona,cub15,,5.75,2.00
CUBREAL,CUBANA REAL,conn rob,cub2,,4.50,36.00
CUBREAL,CUBANA REAL,conn toro,cub4,,5.25,40.00
CUBREAL,CUBANA REAL,conn torpedo,cub5,,5.50,30.00
CUBREAL,CUBANA REAL,hab 60,cub7,,5.99,66.00
CUBREAL,CUBANA REAL,hab dbl cor,cub1,,5.75,38.00
CUBREAL,CUBANA REAL,hab rob,cub6,,4.50,61.00
CUBREAL,CUBANA REAL,hab toro,cub8,,5.25,37.00
CUBREAL,CUBANA REAL,hab torp,cub14,,4.75,39.00
CUBREAL,CUBANA REAL,mad 60,cub11,,5.99,3.00
CUBREAL,CUBANA REAL,mad dbl cor,cub9,,5.75,58.00
